,Date,Price,NearStat,StatDist(miles),Prop_Type,Bedrooms,Bathrooms,Floor_Size,Outdoor,Portered,Contract_Type,Outcode,Outcode2,Outcode3,Postcode,Centrality,North,Links,Date_Scraped,Avg_price
3187,20230103.0,775000.0,Hoxton Station,0.3,Flat,1.0,1.0,982.0,0.0,0.0,Leasehold,N1,N1,N16,N16ND,4.041230033341422,1.0,https://www.rightmove.co.uk/properties/130361720#/?channel=RES_BUY,2023-01-13,79.0
3188,20230103.0,750000.0,Westbourne Park Station,0.3,Flat,3.0,1.0,947.0,1.0,0.0,Leasehold,W2,W2,W25,W25LE,5.032428817625264,1.0,https://www.rightmove.co.uk/properties/130361669#/?channel=RES_BUY,2023-01-13,183.0
3189,20230103.0,750000.0,Essex Road Station,0.2,Terraced,1.0,1.0,800.0,0.0,0.0,Freehold,N1,N1,N12,N12DX,4.088498105721133,1.0,https://www.rightmove.co.uk/properties/130361627#/?channel=RES_BUY,2023-01-13,123.0
3190,20230103.0,600000.0,Tufnell Park Station,0.4,Apartment,2.0,1.0,,1.0,0.0,Freehold,N7,N7,N70,N70HH,5.37187633588294,1.0,https://www.rightmove.co.uk/properties/130359797#/?channel=RES_BUY,2023-01-13,98.0
3191,20230103.0,475000.0,Kentish Town Station,0.3,Flat,1.0,1.0,,0.0,0.0,Leasehold,NW5,NW5,NW52,NW52RX,4.905301278576202,1.0,https://www.rightmove.co.uk/properties/130356023#/?channel=RES_BUY,2023-01-13,121.0
3192,20230103.0,450000.0,Hoxton Station,0.3,Apartment,2.0,1.0,,0.0,0.0,Leasehold,N1,N1,N16,N16EP,3.93061613014782,1.0,https://www.rightmove.co.uk/properties/130355840#/?channel=RES_BUY,2023-01-13,79.0
3193,20230103.0,800000.0,Chalk Farm Station,0.0,Flat,2.0,2.0,712.0,1.0,0.0,Leasehold,NW1,NW1,NW18,NW18AT,4.390452834077357,1.0,https://www.rightmove.co.uk/properties/130355093#/?channel=RES_BUY,2023-01-13,254.0
3194,20230103.0,650000.0,Pimlico Station,0.4,Flat,1.0,1.0,,1.0,1.0,Leasehold,SW1P,SW1,SW1P4,SW1P4JX,1.5387518858514366,1.0,https://www.rightmove.co.uk/properties/130354397#/?channel=RES_BUY,2023-01-13,142.0
3195,20230103.0,575000.0,Pimlico Station,0.3,Flat,1.0,1.0,,1.0,0.0,Freehold,SW1V,SW1,SW1V4,SW1V4QA,2.2593669445877014,1.0,https://www.rightmove.co.uk/properties/130354400#/?channel=RES_BUY,2023-01-13,170.0
3196,20230103.0,450000.0,Kentish Town Station,0.5,Flat,1.0,1.0,510.0,0.0,0.0,Leasehold,N7,N7,N70,N70BL,4.626415398926247,1.0,https://www.rightmove.co.uk/properties/130351592#/?channel=RES_BUY,2023-01-13,98.0
3197,20230103.0,550000.0,Southwark Station,0.2,Apartment,,,,0.0,1.0,,SE1,SE1,SE19,SE19RE,1.8657349404667691,0.0,https://www.rightmove.co.uk/properties/130351049#/?channel=RES_BUY,2023-01-13,177.0
3198,20221208.0,500000.0,Goodge Street Station,0.3,,,,,1.0,0.0,Leasehold,W1W,W1,W1W6,W1W6TL,1.5801684813218062,1.0,https://www.rightmove.co.uk/properties/129835652#/?channel=RES_BUY,2023-01-13,107.0
3199,20230103.0,665000.0,Kentish Town West Station,0.1,Flat,2.0,1.0,,0.0,0.0,Leasehold,NW5,NW5,NW53,NW53NA,4.511643240699094,1.0,https://www.rightmove.co.uk/properties/130350689#/?channel=RES_BUY,2023-01-13,131.0
3200,20230103.0,800000.0,Piccadilly Circus Station,0.1,Flat,2.0,1.0,677.0,0.0,0.0,Leasehold,W1D,W1,W1D7,W1D7PN,0.6469721571709467,1.0,https://www.rightmove.co.uk/properties/130350521#/?channel=RES_BUY,2023-01-13,78.0
3201,20230103.0,470000.0,Westbourne Park Station,0.2,Apartment,1.0,1.0,,0.0,0.0,Leasehold,W2,W2,W25,W25LE,5.122402334977853,1.0,https://www.rightmove.co.uk/properties/130348898#/?channel=RES_BUY,2023-01-13,183.0
3202,20230103.0,600000.0,Baker Street Station,0.4,Flat,1.0,1.0,469.0,0.0,0.0,Leasehold,W1U,W1,W1U5,W1U5BR,2.067436299844392,1.0,https://www.rightmove.co.uk/properties/130346411#/?channel=RES_BUY,2023-01-13,404.0
3203,20230103.0,649550.0,Marble Arch Station,0.3,Flat,1.0,1.0,538.0,0.0,1.0,Leasehold,W2,W2,W22,W22AN,2.764083700859311,1.0,https://www.rightmove.co.uk/properties/130345280#/?channel=RES_BUY,2023-01-13,312.0
3204,20230103.0,495000.0,Great Portland Street Station,0.1,Flat,1.0,1.0,,0.0,0.0,Leasehold,W1T,W1,W1T6,W1T6DP,1.921635428811769,1.0,https://www.rightmove.co.uk/properties/130341242#/?channel=RES_BUY,2023-01-13,369.0
3205,20230103.0,625000.0,Kentish Town Station,0.2,Flat,2.0,1.0,648.0,0.0,0.0,Leasehold,NW5,NW5,NW52,NW52DS,4.637510390888285,1.0,https://www.rightmove.co.uk/properties/130338107#/?channel=RES_BUY,2023-01-13,121.0
3206,20230103.0,535000.0,Queen's Park Station,0.5,Apartment,1.0,1.0,605.0,1.0,0.0,Leasehold,W10,W10,W105,W105BL,6.158868065844901,1.0,https://www.rightmove.co.uk/properties/130336289#/?channel=RES_BUY,2023-01-13,128.0
3207,20230103.0,750000.0,Nine Elms Station,0.2,Apartment,1.0,1.0,628.0,1.0,0.0,Leasehold,SW8,SW8,SW81,SW81GF,2.836013241577743,0.0,https://www.rightmove.co.uk/properties/130333076#/?channel=RES_BUY,2023-01-13,97.0
3208,20230103.0,750000.0,Nine Elms Station,0.2,Apartment,1.0,1.0,628.0,1.0,0.0,Leasehold,SW8,SW8,SW81,SW81GG,2.836013241577743,0.0,https://www.rightmove.co.uk/properties/130333064#/?channel=RES_BUY,2023-01-13,97.0
3209,20230103.0,500000.0,Camden Town Station,0.3,Apartment,2.0,1.0,694.0,0.0,0.0,Leasehold,NW1,NW1,NW10,NW10DR,3.4322471798821383,1.0,https://www.rightmove.co.uk/properties/130331078#/?channel=RES_BUY,2023-01-13,82.0
3210,20230111.0,695000.0,Hampstead Heath Station,0.2,Flat,1.0,1.0,,0.0,0.0,Freehold,NW3,NW3,NW32,NW32TB,6.100284317321761,1.0,https://www.rightmove.co.uk/properties/130598600#/?channel=RES_BUY,2023-01-13,181.0
3211,20221129.0,699950.0,Haggerston Station,0.4,Apartment,2.0,1.0,,1.0,0.0,Leasehold,N1,N1,N15,N15FL,4.399374833856602,1.0,https://www.rightmove.co.uk/properties/129585383#/?channel=RES_BUY,2023-01-13,89.0
3212,20230103.0,675000.0,St. John's Wood Station,0.1,Flat,2.0,2.0,,1.0,1.0,Leasehold,NW8,NW8,NW80,NW80NU,4.567681350571139,1.0,https://www.rightmove.co.uk/properties/130329785#/?channel=RES_BUY,2023-01-13,261.0
3213,20230103.0,450000.0,Elephant & Castle (Bakerloo) Station,0.2,Flat,1.0,1.0,488.0,1.0,0.0,Leasehold,SE1,SE1,SE10,SE10AJ,2.1199903012145973,0.0,https://www.rightmove.co.uk/properties/130327568#/?channel=RES_BUY,2023-01-13,91.0
3214,20230103.0,750000.0,Waterloo Station,0.1,Flat,,,,1.0,1.0,Leasehold,SE1,SE1,SE17,SE17GY,0.9062934032990838,0.0,https://www.rightmove.co.uk/properties/130325438#/?channel=RES_BUY,2023-01-13,152.0
3215,20221129.0,675000.0,Royal Oak Station,0.1,Flat,1.0,1.0,,1.0,0.0,Leasehold,W2,W2,W26,W26AN,4.297202447417751,1.0,https://www.rightmove.co.uk/properties/129560231#/?channel=RES_BUY,2023-01-13,111.0
3216,20230102.0,500000.0,Essex Road Station,0.5,Apartment,2.0,1.0,,1.0,0.0,Leasehold,N1,N1,N17,N17HF,3.8342719752265593,1.0,https://www.rightmove.co.uk/properties/130315469#/?channel=RES_BUY,2023-01-13,118.0
3217,20221231.0,500000.0,Caledonian Road & Barnsbury Station,0.1,Flat,1.0,1.0,,1.0,0.0,Leasehold,N1,N1,N11,N11AN,3.960009890305688,1.0,https://www.rightmove.co.uk/properties/130307984#/?channel=RES_BUY,2023-01-13,173.0
3218,20221231.0,800000.0,Farringdon Station,0.1,Apartment,2.0,2.0,,1.0,0.0,Freehold,EC1M,EC1,EC1M6,EC1M6BP,2.2593143836019225,1.0,https://www.rightmove.co.uk/properties/130307789#/?channel=RES_BUY,2023-01-13,57.0
3219,20221231.0,550000.0,Caledonian Road Station,0.2,Flat,2.0,2.0,,0.0,0.0,Leasehold,N7,N7,N79,N79GB,4.908413005300815,1.0,https://www.rightmove.co.uk/properties/130306604#/?channel=RES_BUY,2023-01-13,96.0
3220,20221229.0,565000.0,Bayswater Station,0.2,Apartment,1.0,1.0,408.0,1.0,0.0,Leasehold,W2,W2,W24,W24BE,4.413313896419901,1.0,https://www.rightmove.co.uk/properties/130289003#/?channel=RES_BUY,2023-01-13,214.0
3221,20221229.0,600000.0,Finchley Road Station,0.3,Flat,2.0,1.0,,0.0,0.0,Freehold,NW6,NW6,NW63,NW63EA,5.6566862657317305,1.0,https://www.rightmove.co.uk/properties/130288376#/?channel=RES_BUY,2023-01-13,138.0
3222,20221229.0,475000.0,Essex Road Station,0.3,Apartment,1.0,1.0,,0.0,0.0,Leasehold,N1,N1,N18,N18RA,3.811794249081624,1.0,https://www.rightmove.co.uk/properties/130288145#/?channel=RES_BUY,2023-01-13,158.0
3223,20221229.0,795000.0,Bayswater Station,0.2,Flat,2.0,1.0,850.0,1.0,1.0,Leasehold,W2,W2,W24,W24BA,4.437235404594489,1.0,https://www.rightmove.co.uk/properties/130286054#/?channel=RES_BUY,2023-01-13,214.0
3224,20221229.0,475000.0,Kilburn High Road Station,0.2,Flat,2.0,2.0,,0.0,0.0,Freehold,NW6,NW6,NW64,NW64LJ,5.800439437967251,1.0,https://www.rightmove.co.uk/properties/130284323#/?channel=RES_BUY,2023-01-13,97.0
3225,20221228.0,465000.0,Westbourne Park Station,0.4,,,,529.0,0.0,0.0,,W10,W10,W105,W105PR,5.9090469707742415,1.0,https://www.rightmove.co.uk/properties/130281590#/?channel=RES_BUY,2023-01-13,128.0
3226,20221228.0,650000.0,Tufnell Park Station,0.3,Apartment,2.0,1.0,683.0,1.0,0.0,Leasehold,N7,N7,N70,N70QZ,5.134060723172252,1.0,https://www.rightmove.co.uk/properties/130279061#/?channel=RES_BUY,2023-01-13,98.0
3227,20221228.0,625000.0,Vauxhall Station,0.1,,2.0,1.0,729.0,0.0,0.0,Leasehold,SW8,SW8,SW82,SW82FG,2.3719984482229277,0.0,https://www.rightmove.co.uk/properties/130278758#/?channel=RES_BUY,2023-01-13,91.0
3228,20221228.0,625000.0,Belsize Park Station,0.3,Flat,1.0,1.0,,1.0,0.0,Freehold,NW3,NW3,NW34,NW34HU,5.259924226527032,1.0,https://www.rightmove.co.uk/properties/130277429#/?channel=RES_BUY,2023-01-13,155.0
3229,20221227.0,575000.0,Ladbroke Grove Station,0.2,Apartment,1.0,1.0,,0.0,0.0,Leasehold,W10,W10,W106,W106JJ,6.016215052745209,1.0,https://www.rightmove.co.uk/properties/130268582#/?channel=RES_BUY,2023-01-13,185.0
3230,20221222.0,545000.0,South Kensington Station,0.6,Maisonette,2.0,1.0,,1.0,1.0,,SW3,SW3,SW35,SW35RX,3.51624903242887,1.0,https://www.rightmove.co.uk/properties/130167329#/?channel=RES_BUY,2023-01-13,261.0
3231,20221227.0,569000.0,Royal Oak Station,0.1,Flat,1.0,1.0,,1.0,0.0,Freehold,W2,W2,W26,W26BJ,4.197739795471659,1.0,https://www.rightmove.co.uk/properties/130267985#/?channel=RES_BUY,2023-01-13,111.0
3232,20221227.0,700000.0,Westbourne Park Station,0.3,Apartment,2.0,2.0,,1.0,0.0,Leasehold,W9,W9,W93,W93BF,5.673982177928666,1.0,https://www.rightmove.co.uk/properties/130264973#/?channel=RES_BUY,2023-01-13,79.0
3233,20221226.0,480000.0,Queen's Park Station,0.5,Terraced,1.0,1.0,,1.0,0.0,Freehold,W10,W10,W104,W104QS,6.138669007463722,1.0,https://www.rightmove.co.uk/properties/130259015#/?channel=RES_BUY,2023-01-13,103.0
3234,20221226.0,595000.0,Warwick Avenue Station,0.4,Apartment,2.0,1.0,654.0,0.0,0.0,Freehold,W9,W9,W92,W92HF,4.79961882666781,1.0,https://www.rightmove.co.uk/properties/130255643#/?channel=RES_BUY,2023-01-13,132.0
3235,20221226.0,750000.0,Old Street Station,0.6,Flat,1.0,1.0,,1.0,1.0,Leasehold,EC1V,EC1,EC1V1,EC1V1AD,3.1954549144894617,1.0,https://www.rightmove.co.uk/properties/130253567#/?channel=RES_BUY,2023-01-13,117.0
3236,20221226.0,600000.0,Baker Street Station,0.2,Apartment,1.0,1.0,442.0,0.0,0.0,Leasehold,W1U,W1,W1U5,W1U5BR,2.3516494338784484,1.0,https://www.rightmove.co.uk/properties/130253132#/?channel=RES_BUY,2023-01-13,404.0
3237,20221226.0,695000.0,West Hampstead Station,0.1,Apartment,1.0,1.0,548.0,1.0,1.0,Leasehold,NW6,NW6,NW61,NW61SD,6.305842073291963,1.0,https://www.rightmove.co.uk/properties/130252634#/?channel=RES_BUY,2023-01-13,128.0
3238,20221226.0,750000.0,Chalk Farm Station,0.2,Flat,1.0,1.0,,0.0,0.0,Leasehold,NW3,NW3,NW34,NW34SH,4.780051315539985,1.0,https://www.rightmove.co.uk/properties/130251611#/?channel=RES_BUY,2023-01-13,155.0
3239,20221226.0,645000.0,West Hampstead Station,0.1,Apartment,1.0,1.0,539.0,1.0,1.0,Leasehold,NW6,NW6,NW61,NW61SD,6.305842073291963,1.0,https://www.rightmove.co.uk/properties/130251518#/?channel=RES_BUY,2023-01-13,128.0
3240,20221226.0,710000.0,Kilburn Park Station,0.3,Apartment,2.0,2.0,796.0,1.0,0.0,Leasehold,NW6,NW6,NW65,NW65HE,5.655858651139006,1.0,https://www.rightmove.co.uk/properties/130248230#/?channel=RES_BUY,2023-01-13,65.0
3241,20221226.0,750000.0,"Edgware Road (Circle, District, Hammersmith & City) Station",0.2,Apartment,2.0,2.0,,1.0,0.0,Leasehold,W1H,W1,W1H4,W1H4JJ,2.805312200531571,1.0,https://www.rightmove.co.uk/properties/130246163#/?channel=RES_BUY,2023-01-13,124.0
3242,20230112.0,675000.0,Nine Elms Station,0.3,Apartment,1.0,1.0,,0.0,0.0,,SW8,SW8,SW85,SW85BZ,2.593825978656383,0.0,https://www.rightmove.co.uk/properties/130672109#/?channel=RES_BUY,2023-01-13,124.0
3243,20221226.0,550000.0,Lancaster Gate Station,0.2,Flat,2.0,1.0,,0.0,0.0,Leasehold,W2,W2,W23,W23DA,3.556507766936521,1.0,https://www.rightmove.co.uk/properties/130243433#/?channel=RES_BUY,2023-01-13,232.0
3244,20221226.0,775000.0,Bayswater Station,0.2,Flat,2.0,1.0,,1.0,0.0,Freehold,W2,W2,W23,W23EA,3.8501489523383454,1.0,https://www.rightmove.co.uk/properties/130243421#/?channel=RES_BUY,2023-01-13,232.0
3245,20221226.0,550000.0,Royal Oak Station,0.1,Flat,1.0,1.0,,1.0,0.0,Freehold,W2,W2,W26,W26BJ,4.197739795471659,1.0,https://www.rightmove.co.uk/properties/130243409#/?channel=RES_BUY,2023-01-13,111.0
3246,20221226.0,780000.0,Old Street Station,0.1,Flat,1.0,1.0,,0.0,1.0,Leasehold,EC1V,EC1,EC1V1,EC1V1AY,3.521112817276953,1.0,https://www.rightmove.co.uk/properties/130242338#/?channel=RES_BUY,2023-01-13,117.0
3247,20221226.0,750000.0,Barbican Station,0.3,Apartment,1.0,1.0,,0.0,0.0,Leasehold,EC1Y,EC1,EC1Y0,EC1Y0TT,2.909121666195292,1.0,https://www.rightmove.co.uk/properties/130241681#/?channel=RES_BUY,2023-01-13,132.0
3248,20230105.0,650000.0,Waterloo Station,0.1,Flat,2.0,2.0,,0.0,0.0,Freehold,SE1,SE1,SE17,SE17PJ,0.9561575955957436,0.0,https://www.rightmove.co.uk/properties/130412438#/?channel=RES_BUY,2023-01-13,152.0
3249,20221226.0,615000.0,Kilburn High Road Station,0.1,Apartment,3.0,2.0,,0.0,0.0,Leasehold,NW6,NW6,NW65,NW65UU,5.434103940932975,1.0,https://www.rightmove.co.uk/properties/130239971#/?channel=RES_BUY,2023-01-13,65.0
3250,20221226.0,625000.0,Camden Road Station,0.4,Apartment,2.0,1.0,,0.0,0.0,Freehold,NW1,NW1,NW19,NW19RL,4.082641229712146,1.0,https://www.rightmove.co.uk/properties/130239350#/?channel=RES_BUY,2023-01-13,125.0
3251,20221226.0,625000.0,Hoxton Station,0.1,Apartment,2.0,1.0,800.0,0.0,0.0,Leasehold,E2,E2,E28,E28AB,4.217863873169078,1.0,https://www.rightmove.co.uk/properties/130237667#/?channel=RES_BUY,2023-01-13,91.0
3252,20221226.0,700000.0,Vauxhall Station,0.3,Apartment,2.0,1.0,,1.0,0.0,Leasehold,SE11,SE11,SE115,SE115LL,2.373646951680473,0.0,https://www.rightmove.co.uk/properties/130230296#/?channel=RES_BUY,2023-01-13,69.0
3253,20221226.0,550000.0,Kennington Station,0.2,Flat,3.0,1.0,,1.0,0.0,Leasehold,SE11,SE11,SE114,SE114RP,2.504577851214241,0.0,https://www.rightmove.co.uk/properties/130230311#/?channel=RES_BUY,2023-01-13,95.0
3254,20221226.0,700000.0,Kennington Station,0.2,Maisonette,3.0,1.0,,0.0,0.0,Leasehold,SE11,SE11,SE114,SE114DF,2.4447358874789886,0.0,https://www.rightmove.co.uk/properties/130230200#/?channel=RES_BUY,2023-01-13,95.0
3255,20221225.0,650000.0,Old Street Station,0.1,Apartment,2.0,1.0,,1.0,0.0,Leasehold,EC2A,EC2,EC2A4,EC2A4AN,3.414325218932309,1.0,https://www.rightmove.co.uk/properties/130220018#/?channel=RES_BUY,2023-01-13,130.0
3256,20221225.0,575000.0,Drayton Park Station,0.2,Apartment,2.0,2.0,,0.0,0.0,Leasehold,N5,N5,N51,N51NF,5.534485625257711,1.0,https://www.rightmove.co.uk/properties/130218821#/?channel=RES_BUY,2023-01-13,155.0
3257,20221222.0,595000.0,Sloane Square Station,0.4,Apartment,1.0,1.0,394.0,0.0,1.0,Leasehold,SW3,SW3,SW33,SW33LB,3.168674620076621,1.0,https://www.rightmove.co.uk/properties/130165880#/?channel=RES_BUY,2023-01-13,204.0
3258,20221224.0,550000.0,Elephant & Castle Station,0.1,Flat,3.0,1.0,1059.0,1.0,0.0,Leasehold,SE1,SE1,SE16,SE16JR,2.2318120729592623,0.0,https://www.rightmove.co.uk/properties/130211603#/?channel=RES_BUY,2023-01-13,70.0
3259,20221212.0,510000.0,Waterloo Station,0.2,Apartment,1.0,1.0,,1.0,1.0,Leasehold,SE1,SE1,SE18,SE18YU,0.9451512333807264,0.0,https://www.rightmove.co.uk/properties/129943469#/?channel=RES_BUY,2023-01-13,130.0
3260,20221223.0,550000.0,Pimlico Station,0.5,Flat,2.0,1.0,664.0,1.0,0.0,Leasehold,SW1V,SW1,SW1V3,SW1V3BX,2.573840109651468,1.0,https://www.rightmove.co.uk/properties/130209479#/?channel=RES_BUY,2023-01-13,159.0
3261,20221223.0,760000.0,Elephant & Castle Station,0.1,Flat,2.0,1.0,935.0,1.0,1.0,Leasehold,SE1,SE1,SE16,SE16FS,2.3961296100290235,0.0,https://www.rightmove.co.uk/properties/130208978#/?channel=RES_BUY,2023-01-13,70.0
3262,20221223.0,650000.0,Elephant & Castle Station,0.2,Flat,2.0,2.0,767.0,0.0,0.0,Leasehold,SE1,SE1,SE16,SE16EH,2.557135914786188,0.0,https://www.rightmove.co.uk/properties/130208981#/?channel=RES_BUY,2023-01-13,70.0
3263,20221223.0,650000.0,Angel Station,0.2,Flat,1.0,1.0,654.0,0.0,0.0,Leasehold,EC1V,EC1,EC1V2,EC1V2PZ,3.128323545564778,1.0,https://www.rightmove.co.uk/properties/130205477#/?channel=RES_BUY,2023-01-13,102.0
3264,20221223.0,675000.0,Belsize Park Station,0.3,Apartment,1.0,1.0,,1.0,0.0,Leasehold,NW3,NW3,NW34,NW34RP,4.927231242290807,1.0,https://www.rightmove.co.uk/properties/130205396#/?channel=RES_BUY,2023-01-13,155.0
3265,20221223.0,450000.0,Barbican Station,0.0,Flat,,,,1.0,0.0,,EC2Y,EC2,EC2Y8,EC2Y8NE,2.581014180412189,1.0,https://www.rightmove.co.uk/properties/130205144#/?channel=RES_BUY,2023-01-13,124.0
3266,20221223.0,650000.0,Upper Holloway Station,0.3,Flat,2.0,1.0,,1.0,0.0,Freehold,N19,N19,N194,N194DG,5.87589645406724,1.0,https://www.rightmove.co.uk/properties/130204145#/?channel=RES_BUY,2023-01-13,99.0
3267,20221223.0,610000.0,Maida Vale Station,0.2,Flat,3.0,1.0,,1.0,0.0,Leasehold,W9,W9,W91,W91UR,4.466395039477653,1.0,https://www.rightmove.co.uk/properties/130204022#/?channel=RES_BUY,2023-01-13,166.0
3268,20221223.0,650000.0,Ladbroke Grove Station,0.5,Flat,2.0,1.0,,0.0,0.0,,W10,W10,W105,W105NQ,6.233609526532048,1.0,https://www.rightmove.co.uk/properties/130203380#/?channel=RES_BUY,2023-01-13,128.0
3269,20221231.0,550000.0,Caledonian Road Station,0.2,Flat,2.0,2.0,,0.0,0.0,Leasehold,N7,N7,N79,N79GB,4.908413005300815,1.0,https://www.rightmove.co.uk/properties/130306604#/?channel=RES_BUY,2023-01-13,96.0
3270,20221223.0,475000.0,Caledonian Road Station,0.4,Apartment,3.0,1.0,,1.0,0.0,Leasehold,N7,N7,N70,N70BG,4.631147109383067,1.0,https://www.rightmove.co.uk/properties/130202747#/?channel=RES_BUY,2023-01-13,98.0
3271,20221223.0,695000.0,Farringdon Station,0.1,Flat,1.0,1.0,689.0,1.0,0.0,Leasehold,EC1N,EC1,EC1N8,EC1N8QQ,1.9000210496333416,1.0,https://www.rightmove.co.uk/properties/130201646#/?channel=RES_BUY,2023-01-13,146.0
3272,20221223.0,690000.0,Nine Elms Station,0.2,Apartment,2.0,1.0,,1.0,1.0,Leasehold,SW11,SW11,SW117,SW117AD,2.937149779092456,0.0,https://www.rightmove.co.uk/properties/130201409#/?channel=RES_BUY,2023-01-13,128.0
3273,20221223.0,500000.0,Warwick Avenue Station,0.1,Flat,1.0,1.0,286.0,0.0,0.0,Leasehold,W9,W9,W91,W91EE,4.385378310080703,1.0,https://www.rightmove.co.uk/properties/130201145#/?channel=RES_BUY,2023-01-13,166.0
3274,20221223.0,600000.0,Mornington Crescent Station,0.2,Flat,3.0,1.0,807.0,0.0,0.0,Leasehold,NW1,NW1,NW11,NW11PH,2.8336571955821577,1.0,https://www.rightmove.co.uk/properties/130200440#/?channel=RES_BUY,2023-01-13,89.0
3275,20221223.0,700000.0,Euston Station,0.2,Flat,2.0,1.0,,1.0,0.0,Leasehold,WC1H,WC1,WC1H0,WC1H0EA,2.0231178872747173,1.0,https://www.rightmove.co.uk/properties/130200425#/?channel=RES_BUY,2023-01-13,39.0
3276,20221223.0,575000.0,Hampstead Station,0.2,Flat,,,,1.0,0.0,Leasehold,NW3,NW3,NW31,NW31LE,6.530165675352148,1.0,https://www.rightmove.co.uk/properties/130200215#/?channel=RES_BUY,2023-01-13,381.0
3277,20221223.0,625000.0,Battersea Park Station,0.3,Apartment,1.0,1.0,,0.0,0.0,Leasehold,SW11,SW11,SW118,SW118NT,3.206556283499907,0.0,https://www.rightmove.co.uk/properties/130200182#/?channel=RES_BUY,2023-01-13,185.0
3278,20221223.0,750000.0,Bayswater Station,0.1,Flat,1.0,1.0,,1.0,0.0,,W2,W2,W24,W24BH,4.372183988825418,1.0,https://www.rightmove.co.uk/properties/130197593#/?channel=RES_BUY,2023-01-13,214.0
3279,20221223.0,775000.0,Lambeth North Station,0.1,Apartment,4.0,2.0,1056.0,1.0,0.0,Leasehold,SE1,SE1,SE17,SE17HL,1.6703997249823288,0.0,https://www.rightmove.co.uk/properties/130197395#/?channel=RES_BUY,2023-01-13,152.0
3280,20221223.0,675000.0,Holloway Road Station,0.2,Flat,3.0,1.0,,1.0,0.0,Leasehold,N7,N7,N79,N79SE,5.251954494279674,1.0,https://www.rightmove.co.uk/properties/130197266#/?channel=RES_BUY,2023-01-13,96.0
3281,20230111.0,800000.0,Marylebone Station,0.1,Flat,1.0,1.0,,0.0,0.0,Leasehold,NW1,NW1,NW16,NW16QJ,2.835079965300568,1.0,https://www.rightmove.co.uk/properties/130611179#/?channel=RES_BUY,2023-01-13,122.0
3282,20221223.0,525000.0,Archway Station,0.3,Flat,1.0,1.0,,1.0,0.0,Leasehold,N19,N19,N195,N195JY,6.104800955055049,1.0,https://www.rightmove.co.uk/properties/130196225#/?channel=RES_BUY,2023-01-13,96.0
3283,20221223.0,650000.0,Tufnell Park Station,0.3,Flat,2.0,2.0,,0.0,0.0,Leasehold,N19,N19,N195,N195LB,5.903731921091345,1.0,https://www.rightmove.co.uk/properties/130196234#/?channel=RES_BUY,2023-01-13,96.0
3284,20221223.0,700000.0,Archway Station,0.3,Flat,2.0,1.0,,1.0,0.0,Leasehold,N19,N19,N195,N195BX,6.393432392689008,1.0,https://www.rightmove.co.uk/properties/130196216#/?channel=RES_BUY,2023-01-13,96.0
3285,20221223.0,625000.0,St. James's Park Station,0.3,Flat,1.0,1.0,,0.0,0.0,Freehold,SW1P,SW1,SW1P2,SW1P2QA,1.421563755519526,1.0,https://www.rightmove.co.uk/properties/130196048#/?channel=RES_BUY,2023-01-13,139.0
3286,20221223.0,795000.0,Pimlico Station,0.4,Flat,2.0,1.0,,1.0,1.0,Leasehold,SW1P,SW1,SW1P4,SW1P4LG,1.6421851658967914,1.0,https://www.rightmove.co.uk/properties/130195292#/?channel=RES_BUY,2023-01-13,142.0
3287,20221223.0,550000.0,King's Cross Station,0.2,Flat,1.0,1.0,,1.0,0.0,Leasehold,WC1H,WC1,WC1H8,WC1H8HA,2.3379408759746343,1.0,https://www.rightmove.co.uk/properties/130193804#/?channel=RES_BUY,2023-01-13,73.0
3288,20221128.0,800000.0,Essex Road Station,0.5,Flat,2.0,1.0,829.0,1.0,1.0,Leasehold,N1,N1,N17,N17ER,3.75975514902976,1.0,https://www.rightmove.co.uk/properties/129527597#/?channel=RES_BUY,2023-01-13,118.0
3289,20221223.0,475000.0,Hampstead Heath Station,0.2,Flat,,,441.0,0.0,0.0,Freehold,NW3,NW3,NW32,NW32TD,6.146860766401363,1.0,https://www.rightmove.co.uk/properties/130193417#/?channel=RES_BUY,2023-01-13,181.0
3290,20221223.0,499995.0,Kentish Town Station,0.5,Apartment,1.0,1.0,,1.0,0.0,Freehold,N7,N7,N70,N70JD,4.901323901823735,1.0,https://www.rightmove.co.uk/properties/130192841#/?channel=RES_BUY,2023-01-13,98.0
3291,20221223.0,485000.0,Lambeth North Station,0.3,Apartment,3.0,1.0,710.0,1.0,0.0,Leasehold,SE11,SE11,SE116,SE116NB,1.6241591160026836,0.0,https://www.rightmove.co.uk/properties/130192319#/?channel=RES_BUY,2023-01-13,105.0
3292,20221223.0,575000.0,Tufnell Park Station,0.3,Apartment,1.0,1.0,,0.0,0.0,Leasehold,NW5,NW5,NW51,NW51DN,5.630550592937401,1.0,https://www.rightmove.co.uk/properties/130191242#/?channel=RES_BUY,2023-01-13,143.0
3293,20221223.0,700000.0,Bayswater Station,0.2,Flat,2.0,1.0,,1.0,1.0,Leasehold,W2,W2,W24,W24JA,4.443297491329118,1.0,https://www.rightmove.co.uk/properties/130190354#/?channel=RES_BUY,2023-01-13,214.0
3294,20221223.0,650000.0,Essex Road Station,0.4,Apartment,2.0,1.0,,0.0,0.0,Leasehold,N1,N1,N11,N11TW,3.882028542169971,1.0,https://www.rightmove.co.uk/properties/130189469#/?channel=RES_BUY,2023-01-13,173.0
